clip_id,frame,time_sec,is_contact_frame,video_name,event_id,camera_angle,target_zone,gk_guessed,outcome,foot_used,kicking_leg,kick_knee_angle,supp_knee_angle,kick_ankle_angle,supp_ankle_angle,kick_hip_angle,left_elbow_angle,right_elbow_angle,kick_angular_vel,kick_angular_accel,kick_foot_speed_ms,running_speed_kmh,trunk_inclination,lateral_trunk_lean,torso_torsion_angle,mean_visibility_score,kick_hip_angular_vel,kick_ankle_angular_vel,support_foot_x,support_foot_y
crop_AJA_PAN_UEL__event_f26a1491a6d14160a51ddb39e4bf7571__t0_35140,9,0.36,0,AJA_PAN_UEL.mp4,f26a1491a6d14160a51ddb39e4bf7571,3,6,1,saved,left,left,173.6589,,159.1899,170.3197,156.8559,99.6302,167.4634,70.973,-2348.218,2.1806,1.337,14.8822,14.8822,0.9923,0.8483,185.5965,64.168,72.1531,2.4315
crop_AJA_PAN_UEL__event_f26a1491a6d14160a51ddb39e4bf7571__t0_35140,10,0.4,0,AJA_PAN_UEL.mp4,f26a1491a6d14160a51ddb39e4bf7571,3,6,1,saved,left,left,175.4529,171.1274,166.6514,160.3954,162.3569,97.0269,,-88.9978,-1314.7902,0.9926,0.4802,14.3705,14.3705,1.4365,0.8241,214.3063,125.8116,72.1531,2.4315
crop_AJA_PAN_UEL__event_f26a1491a6d14160a51ddb39e4bf7571__t0_35140,11,0.44,0,AJA_PAN_UEL.mp4,f26a1491a6d14160a51ddb39e4bf7571,3,6,1,saved,left,left,166.5391,172.3882,169.2548,163.235,174.0004,93.3513,167.1426,-34.2102,1694.1547,2.3757,1.9609,12.8677,12.8678,2.1081,0.8165,164.716,25.6934,72.1531,2.4315
crop_AJA_PAN_UEL__event_f26a1491a6d14160a51ddb39e4bf7571__t0_35140,12,0.48,0,AJA_PAN_UEL.mp4,f26a1491a6d14160a51ddb39e4bf7571,3,6,1,saved,left,left,172.7161,159.9,,161.4791,175.5341,86.3394,164.7607,46.5345,900.2686,1.7019,0.8828,12.0019,12.0019,2.4304,0.8007,6.6579,,72.1531,2.4315
crop_AJA_PAN_UEL__event_f26a1491a6d14160a51ddb39e4bf7571__t0_35140,13,0.52,0,AJA_PAN_UEL.mp4,f26a1491a6d14160a51ddb39e4bf7571,3,6,1,saved,left,left,170.2618,147.4013,168.159,151.4371,,101.548,145.0673,37.8113,-7536.431,1.948,0.7542,10.5812,10.5812,5.8417,0.8002,,-388.6502,72.1531,2.4315
crop_AJA_PAN_UEL__event_f26a1491a6d14160a51ddb39e4bf7571__t0_35140,14,0.56,0,AJA_PAN_UEL.mp4,f26a1491a6d14160a51ddb39e4bf7571,3,6,1,saved,left,left,175.741,143.9464,,161.8235,173.532,122.3494,142.7717,-556.3799,-4499.8202,3.6333,4.2156,9.6978,9.6978,4.4754,0.7985,-96.0658,,72.1531,2.4315
crop_AJA_PAN_UEL__event_f26a1491a6d14160a51ddb39e4bf7571__t0_35140,15,0.6,0,AJA_PAN_UEL.mp4,f26a1491a6d14160a51ddb39e4bf7571,3,6,1,saved,left,left,,144.8605,107.0708,147.8365,166.8478,,146.7854,,,6.9535,7.6734,8.1518,8.1519,10.0427,0.8046,-288.3934,-380.8849,72.1531,2.4315
crop_AJA_PAN_UEL__event_f26a1491a6d14160a51ddb39e4bf7571__t0_35140,16,0.64,0,AJA_PAN_UEL.mp4,f26a1491a6d14160a51ddb39e4bf7571,3,6,1,saved,left,left,75.7619,141.5783,107.1441,149.9733,150.4605,159.9173,152.0219,-87.9687,6974.8116,2.2922,8.4606,6.1225,6.1226,16.6239,0.8156,-321.11,315.4902,72.1531,2.4315
crop_AJA_PAN_UEL__event_f26a1491a6d14160a51ddb39e4bf7571__t0_35140,17,0.68,0,AJA_PAN_UEL.mp4,f26a1491a6d14160a51ddb39e4bf7571,3,6,1,saved,left,left,,126.056,132.31,149.0129,141.159,165.0536,153.1846,,,4.3756,5.258,2.7561,2.7561,18.6074,0.8282,-131.9416,858.7794,72.1531,2.4315
crop_AJA_PAN_UEL__event_f26a1491a6d14160a51ddb39e4bf7571__t0_35140,18,0.72,0,AJA_PAN_UEL.mp4,f26a1491a6d14160a51ddb39e4bf7571,3,6,1,saved,left,left,161.666,147.3097,175.8464,164.3388,139.9052,168.8649,161.5926,559.5899,-2380.4107,4.7446,4.2276,2.5648,-2.5648,13.3137,0.8274,332.5348,218.5085,72.1531,2.4315
crop_AJA_PAN_UEL__event_f26a1491a6d14160a51ddb39e4bf7571__t0_35140,19,0.76,1,AJA_PAN_UEL.mp4,f26a1491a6d14160a51ddb39e4bf7571,3,6,1,saved,left,left,163.4811,155.818,149.7907,,167.7618,154.0743,149.7033,45.3777,-12855.3045,5.9195,2.8245,5.9925,-5.9925,15.2723,0.8266,696.4153,-651.3943,72.1531,2.4315
crop_ATl_LAz_COI__event_3fd6b212f87a4c88b04a95edc1c1948c__t0_6664,0,0.0,0,ATl_LAz_COI.mp4,3fd6b212f87a4c88b04a95edc1c1948c,0,6,1,saved,left,left,172.1037,,126.9498,,173.3296,,,-149.6307,-2340.6696,0.7844,4.6097,28.6131,-28.6131,4.4935,0.6393,89.2265,256.9265,-219.0142,64.0959
crop_ATl_LAz_COI__event_3fd6b212f87a4c88b04a95edc1c1948c__t0_6664,1,0.04,0,ATl_LAz_COI.mp4,3fd6b212f87a4c88b04a95edc1c1948c,0,6,1,saved,left,left,166.1185,,137.2269,,176.8986,,,-243.2575,-3143.3129,0.7844,4.6097,28.4444,-28.4444,12.232,0.6409,33.2691,267.3072,-219.0142,64.0959
crop_ATl_LAz_COI__event_3fd6b212f87a4c88b04a95edc1c1948c__t0_6664,2,0.08,0,ATl_LAz_COI.mp4,3fd6b212f87a4c88b04a95edc1c1948c,0,6,1,saved,left,left,152.6431,,148.3344,,175.9911,,,-401.0958,-2242.4543,1.9898,4.9288,28.1592,-28.1592,9.3091,0.6383,-120.8567,73.1487,-219.0142,64.0959
crop_ATl_LAz_COI__event_3fd6b212f87a4c88b04a95edc1c1948c__t0_6664,3,0.12,0,ATl_LAz_COI.mp4,3fd6b212f87a4c88b04a95edc1c1948c,0,6,1,saved,left,left,134.0308,,143.0788,,167.2301,,,-422.6539,1021.1837,2.8788,2.584,25.905,-25.905,9.9771,0.6398,-316.5628,-414.3245,-219.0142,64.0959
crop_ATl_LAz_COI__event_3fd6b212f87a4c88b04a95edc1c1948c__t0_6664,4,0.16,0,ATl_LAz_COI.mp4,3fd6b212f87a4c88b04a95edc1c1948c,0,6,1,saved,left,left,118.8308,,115.1885,,150.6661,,,-319.4011,4891.4444,5.6656,0.9727,26.4113,-26.4113,3.9403,0.6436,-359.5085,-123.2174,-219.0142,64.0959
crop_ATl_LAz_COI__event_3fd6b212f87a4c88b04a95edc1c1948c__t0_6664,5,0.2,0,ATl_LAz_COI.mp4,3fd6b212f87a4c88b04a95edc1c1948c,0,6,1,saved,left,left,108.4788,,133.2214,,138.4694,,,-31.3383,4930.3579,2.083,0.8255,25.9463,-25.9463,0.6741,0.6577,-213.2759,-114.4138,-219.0142,64.0959
crop_ATl_LAz_COI__event_3fd6b212f87a4c88b04a95edc1c1948c__t0_6664,6,0.24,0,ATl_LAz_COI.mp4,3fd6b212f87a4c88b04a95edc1c1948c,0,6,1,saved,left,left,116.3238,159.2002,106.0353,112.1264,133.604,,,75.0276,2449.5947,5.2629,1.7426,22.5375,-22.5375,1.3743,0.6747,-140.4302,-418.4811,-219.0142,64.0959
crop_ATl_LAz_COI__event_3fd6b212f87a4c88b04a95edc1c1948c__t0_6664,7,0.28,0,ATl_LAz_COI.mp4,3fd6b212f87a4c88b04a95edc1c1948c,0,6,1,saved,left,left,114.481,164.0713,99.7429,131.368,127.235,149.3742,,164.6293,3328.1648,3.1427,1.846,20.6753,-20.6753,3.9686,0.6915,5.5,43.9123,-219.0142,64.0959
crop_ATl_LAz_COI__event_3fd6b212f87a4c88b04a95edc1c1948c__t0_6664,8,0.32,0,ATl_LAz_COI.mp4,3fd6b212f87a4c88b04a95edc1c1948c,0,6,1,saved,left,left,129.4941,161.3306,109.5483,153.4887,134.044,159.7275,,341.2807,1603.061,0.6377,3.3816,20.3699,-20.3699,4.9397,0.7011,270.3563,217.5947,-219.0142,64.0959
crop_ATl_LAz_COI__event_3fd6b212f87a4c88b04a95edc1c1948c__t0_6664,9,0.36,0,ATl_LAz_COI.mp4,3fd6b212f87a4c88b04a95edc1c1948c,0,6,1,saved,left,left,141.7834,149.4954,117.1505,144.1519,148.8635,158.8747,,292.8741,-1700.1987,2.2623,1.6831,19.8321,-19.8321,6.9151,0.7053,265.0581,204.9643,-219.0142,64.0959
crop_ATl_LAz_COI__event_3fd6b212f87a4c88b04a95edc1c1948c__t0_6664,10,0.4,0,ATl_LAz_COI.mp4,3fd6b212f87a4c88b04a95edc1c1948c,0,6,1,saved,left,left,152.924,137.9501,125.9455,137.2669,155.2487,138.0232,,205.2649,-2978.0507,3.0132,1.8369,19.3423,-19.3423,2.2566,0.7061,259.5613,-100.7324,-219.0142,64.0959
crop_ATl_LAz_COI__event_3fd6b212f87a4c88b04a95edc1c1948c__t0_6664,11,0.44,0,ATl_LAz_COI.mp4,3fd6b212f87a4c88b04a95edc1c1948c,0,6,1,saved,left,left,158.2046,133.8067,109.0919,107.7336,169.6284,132.5489,,54.6301,-1523.8023,3.1261,2.4316,16.4001,-16.4001,3.9643,0.7022,259.8654,-334.1559,-219.0142,64.0959
crop_ATl_LAz_COI__event_3fd6b212f87a4c88b04a95edc1c1948c__t0_6664,12,0.48,0,ATl_LAz_COI.mp4,3fd6b212f87a4c88b04a95edc1c1948c,0,6,1,saved,left,left,157.2944,147.5148,99.213,120.7121,176.0379,171.0763,,83.3607,-3115.6993,0.6139,0.5718,12.8901,-12.8901,5.5901,0.7035,-72.0449,276.9772,-219.0142,64.0959
crop_ATl_LAz_COI__event_3fd6b212f87a4c88b04a95edc1c1948c__t0_6664,13,0.52,0,ATl_LAz_COI.mp4,3fd6b212f87a4c88b04a95edc1c1948c,0,6,1,saved,left,left,164.8735,160.0229,131.2501,158.586,163.8648,,,-194.6259,-11656.8792,6.1172,1.9078,8.3206,-8.3206,9.7228,0.7079,-174.6187,504.871,-219.0142,64.0959
crop_ATl_LAz_COI__event_3fd6b212f87a4c88b04a95edc1c1948c__t0_6664,14,0.56,0,ATl_LAz_COI.mp4,3fd6b212f87a4c88b04a95edc1c1948c,0,6,1,saved,left,left,141.7244,167.6779,139.6027,170.0598,162.0684,78.133,,-849.1897,502.6674,4.0297,4.2947,4.0678,-4.0679,0.747,0.6647,-9.2844,-113.36,-219.0142,64.0959
crop_ATl_LAz_COI__event_3fd6b212f87a4c88b04a95edc1c1948c__t0_6664,15,0.6,0,ATl_LAz_COI.mp4,3fd6b212f87a4c88b04a95edc1c1948c,0,6,1,saved,left,left,96.9383,167.5311,122.1813,157.7301,163.1221,,33.1806,-154.4125,22494.6928,6.8001,7.7604,1.989,1.989,14.7156,0.6781,-64.4508,396.7505,-219.0142,64.0959
crop_ATl_LAz_COI__event_3fd6b212f87a4c88b04a95edc1c1948c__t0_6664,16,0.64,0,ATl_LAz_COI.mp4,3fd6b212f87a4c88b04a95edc1c1948c,0,6,1,saved,left,left,129.3714,146.2237,171.3427,171.6613,,172.4019,50.2268,950.3858,8295.3095,22.5826,9.0327,6.6313,6.6313,28.8298,0.6697,,697.7182,-219.0142,64.0959
crop_ATl_LAz_COI__event_3fd6b212f87a4c88b04a95edc1c1948c__t0_6664,17,0.68,0,ATl_LAz_COI.mp4,3fd6b212f87a4c88b04a95edc1c1948c,0,6,1,saved,left,left,172.9691,157.4757,177.9987,159.6429,150.7026,,57.0279,509.2123,-14184.8958,1.5021,4.8978,6.0954,6.0954,36.4621,0.6536,-177.2564,-371.2175,-219.0142,64.0959
crop_ATl_LAz_COI__event_3fd6b212f87a4c88b04a95edc1c1948c__t0_6664,18,0.72,0,ATl_LAz_COI.mp4,3fd6b212f87a4c88b04a95edc1c1948c,0,6,1,saved,left,left,170.1084,160.1917,141.6453,134.328,142.7318,,52.7563,-184.4059,-10081.3031,0.7134,7.8028,4.3278,4.3278,44.1608,0.647,-482.8947,-388.7186,-219.0142,64.0959
crop_ATl_LAz_COI__event_3fd6b212f87a4c88b04a95edc1c1948c__t0_6664,19,0.76,1,ATl_LAz_COI.mp4,3fd6b212f87a4c88b04a95edc1c1948c,0,6,1,saved,left,left,158.2167,147.558,146.9012,137.0589,112.071,,20.2549,-297.2919,-2822.1512,4.9857,9.8482,0.6062,0.6063,24.9884,0.6434,-766.5203,131.3984,-219.0142,64.0959
crop_COV_MUn_FAC__event_5db69e5271d34acda032131f5d10c9c1__t0_16982,0,0.0,0,COV_MUn_FAC.mp4,5db69e5271d34acda032131f5d10c9c1,3,6,0,goal,left,left,174.782,140.4633,169.9842,139.3847,171.7836,,,-85.07,-174.8943,0.1278,4.5992,2.1593,2.1594,3.1467,0.7191,-24.7173,-49.2054,160.5877,19.7089
crop_COV_MUn_FAC__event_5db69e5271d34acda032131f5d10c9c1__t0_16982,1,0.04,0,COV_MUn_FAC.mp4,5db69e5271d34acda032131f5d10c9c1,3,6,0,goal,left,left,171.3792,147.5073,168.0159,144.5787,170.7949,,,-92.0658,-1371.8843,0.1278,4.5992,4.8071,4.807,6.4994,0.7233,-29.2469,-17.2644,160.5877,19.7089
crop_COV_MUn_FAC__event_5db69e5271d34acda032131f5d10c9c1__t0_16982,2,0.08,0,COV_MUn_FAC.mp4,5db69e5271d34acda032131f5d10c9c1,3,6,0,goal,left,left,167.4167,144.2805,168.603,132.5023,169.4438,,,-194.8208,-1317.6012,0.9543,5.7163,5.9821,5.9821,0.5071,0.7261,-134.0334,-80.5771,160.5877,19.7089
crop_COV_MUn_FAC__event_5db69e5271d34acda032131f5d10c9c1__t0_16982,3,0.12,0,COV_MUn_FAC.mp4,5db69e5271d34acda032131f5d10c9c1,3,6,0,goal,left,left,155.7935,147.727,161.5698,133.2363,160.0722,,,-197.4739,2660.0051,2.3326,2.8974,8.8874,8.8874,0.5795,0.7385,-207.4839,-6.0995,160.5877,19.7089
crop_COV_MUn_FAC__event_5db69e5271d34acda032131f5d10c9c1__t0_16982,4,0.16,0,COV_MUn_FAC.mp4,5db69e5271d34acda032131f5d10c9c1,3,6,0,goal,left,left,151.6188,143.9569,168.1151,126.7089,152.8451,,163.4852,17.9796,5259.0346,1.2634,1.0025,10.2882,10.2882,0.3887,0.7517,-116.7801,180.5061,160.5877,19.7089
crop_COV_MUn_FAC__event_5db69e5271d34acda032131f5d10c9c1__t0_16982,5,0.2,0,COV_MUn_FAC.mp4,5db69e5271d34acda032131f5d10c9c1,3,6,0,goal,left,left,157.2319,150.7217,176.0103,137.317,150.7298,,149.5021,223.2489,1700.3107,0.7904,1.7938,10.896,10.896,5.3876,0.7616,-74.8995,-202.8131,160.5877,19.7089
crop_COV_MUn_FAC__event_5db69e5271d34acda032131f5d10c9c1__t0_16982,6,0.24,0,COV_MUn_FAC.mp4,5db69e5271d34acda032131f5d10c9c1,3,6,0,goal,left,left,169.4787,162.0926,151.89,132.4445,146.8532,,,154.0045,-1530.7641,4.9559,0.4657,12.7847,12.7847,3.786,0.7721,-31.5264,-220.9047,160.5877,19.7089
crop_COV_MUn_FAC__event_5db69e5271d34acda032131f5d10c9c1__t0_16982,7,0.28,0,COV_MUn_FAC.mp4,5db69e5271d34acda032131f5d10c9c1,3,6,0,goal,left,left,169.5523,166.8611,158.3379,155.7098,148.2077,,47.1321,100.7877,-670.8678,2.3545,1.6957,11.9078,11.9078,3.561,0.7744,94.2972,-98.3198,160.5877,19.7089
crop_COV_MUn_FAC__event_5db69e5271d34acda032131f5d10c9c1__t0_16982,8,0.32,0,COV_MUn_FAC.mp4,5db69e5271d34acda032131f5d10c9c1,3,6,0,goal,left,left,177.5418,174.2835,144.0244,166.4437,154.3969,161.2608,46.8197,100.3351,-453.4229,0.8136,2.9309,10.1317,10.1317,5.3042,0.78,151.2768,59.2844,160.5877,19.7089
crop_COV_MUn_FAC__event_5db69e5271d34acda032131f5d10c9c1__t0_16982,9,0.36,0,COV_MUn_FAC.mp4,5db69e5271d34acda032131f5d10c9c1,3,6,0,goal,left,left,,171.4222,163.0806,165.9717,160.3098,162.9914,47.4153,,,1.0495,1.329,9.7191,9.7191,4.8726,0.7827,158.8791,259.9884,160.5877,19.7089
crop_COV_MUn_FAC__event_5db69e5271d34acda032131f5d10c9c1__t0_16982,10,0.4,0,COV_MUn_FAC.mp4,5db69e5271d34acda032131f5d10c9c1,3,6,0,goal,left,left,,170.0598,164.8235,160.2935,167.1073,167.8313,44.0681,,,0.6525,1.6526,8.3351,8.3351,6.241,0.7806,153.6062,86.6032,160.5877,19.7089
crop_COV_MUn_FAC__event_5db69e5271d34acda032131f5d10c9c1__t0_16982,11,0.44,0,COV_MUn_FAC.mp4,5db69e5271d34acda032131f5d10c9c1,3,6,0,goal,left,left,177.6537,174.3342,170.0089,168.5338,172.5983,162.1596,80.3411,-7.1284,-346.934,2.5366,1.6025,9.1934,9.1934,4.8577,0.7835,78.4471,72.5893,160.5877,19.7089
crop_COV_MUn_FAC__event_5db69e5271d34acda032131f5d10c9c1__t0_16982,12,0.48,0,COV_MUn_FAC.mp4,5db69e5271d34acda032131f5d10c9c1,3,6,0,goal,left,left,177.0461,,,177.3142,,144.206,131.5787,0.938,-188.1305,2.2786,1.3241,9.6912,9.6912,4.8002,0.7835,,,160.5877,19.7089
crop_COV_MUn_FAC__event_5db69e5271d34acda032131f5d10c9c1__t0_16982,13,0.52,0,COV_MUn_FAC.mp4,5db69e5271d34acda032131f5d10c9c1,3,6,0,goal,left,left,177.7288,169.4078,,170.7189,174.1677,156.2491,156.1549,-22.1788,-500.7839,2.096,1.9698,9.3162,9.3162,7.0178,0.79,-113.1974,,160.5877,19.7089
crop_COV_MUn_FAC__event_5db69e5271d34acda032131f5d10c9c1__t0_16982,14,0.56,0,COV_MUn_FAC.mp4,5db69e5271d34acda032131f5d10c9c1,3,6,0,goal,left,left,175.2718,164.2716,,141.6967,164.3272,155.9061,,-39.1247,-6370.5587,3.3172,4.564,9.7456,9.7456,7.8175,0.7998,-242.5577,,160.5877,19.7089
crop_COV_MUn_FAC__event_5db69e5271d34acda032131f5d10c9c1__t0_16982,15,0.6,0,COV_MUn_FAC.mp4,5db69e5271d34acda032131f5d10c9c1,3,6,0,goal,left,left,174.5988,158.0853,172.4958,133.7352,154.7631,160.0689,63.1955,-531.8235,-6419.7898,5.2974,6.3139,9.8007,9.8007,10.5915,0.8024,-256.8148,61.8857,160.5877,19.7089
crop_COV_MUn_FAC__event_5db69e5271d34acda032131f5d10c9c1__t0_16982,16,0.64,0,COV_MUn_FAC.mp4,5db69e5271d34acda032131f5d10c9c1,3,6,0,goal,left,left,132.7259,145.9112,176.825,173.0966,143.7821,155.1311,,-552.7079,9582.9821,5.3795,5.5808,7.7805,7.7805,16.7547,0.8055,-193.5972,11.4796,160.5877,19.7089
crop_COV_MUn_FAC__event_5db69e5271d34acda032131f5d10c9c1__t0_16982,17,0.68,0,COV_MUn_FAC.mp4,5db69e5271d34acda032131f5d10c9c1,3,6,0,goal,left,left,130.3822,143.1964,173.4142,162.7845,139.2753,159.1118,156.4108,234.815,9514.5822,1.7939,3.7282,7.4604,7.4604,11.4531,0.809,-3.6243,-52.3785,160.5877,19.7089
crop_COV_MUn_FAC__event_5db69e5271d34acda032131f5d10c9c1__t0_16982,18,0.72,0,COV_MUn_FAC.mp4,5db69e5271d34acda032131f5d10c9c1,3,6,0,goal,left,left,151.5111,151.3712,172.6347,126.8531,143.4921,158.4295,157.8319,208.4587,-4326.5271,3.645,0.9146,6.2096,6.2095,6.2,0.7986,396.6055,3.1731,160.5877,19.7089
crop_COV_MUn_FAC__event_5db69e5271d34acda032131f5d10c9c1__t0_16982,19,0.76,1,COV_MUn_FAC.mp4,5db69e5271d34acda032131f5d10c9c1,3,6,0,goal,left,left,147.0589,151.8869,173.6681,115.65,171.0038,157.4911,160.3608,-111.3071,-7994.1463,10.9268,4.98,8.717,8.717,2.8048,0.7953,687.7914,25.8343,160.5877,19.7089
crop_DUN_FAL_SCU__event_7ad125c43acc450b8639761bbfb2f3ba__t0_5329,0,0.0,0,DUN_FAL_SCU.mp4,7ad125c43acc450b8639761bbfb2f3ba,0,5,1,goal,right,right,166.0734,164.6945,151.3466,153.4226,176.5497,,170.673,-70.232,-1946.5303,0.0239,0.9258,19.8415,19.8415,0.6312,0.8275,27.2667,124.1402,266.9462,8.8161
crop_DUN_FAL_SCU__event_7ad125c43acc450b8639761bbfb2f3ba__t0_5329,1,0.04,0,DUN_FAL_SCU.mp4,7ad125c43acc450b8639761bbfb2f3ba,0,5,1,goal,right,right,163.2641,164.2136,156.3123,154.2243,177.6404,,171.7938,-148.0932,-149.6124,0.0239,0.9258,18.9674,18.9674,0.6994,0.8268,-26.5642,-154.5837,266.9462,8.8161
crop_DUN_FAL_SCU__event_7ad125c43acc450b8639761bbfb2f3ba__t0_5329,2,0.08,0,DUN_FAL_SCU.mp4,7ad125c43acc450b8639761bbfb2f3ba,0,5,1,goal,right,right,154.2259,155.4087,138.9799,150.2991,174.4246,,175.8329,-82.201,1873.2429,2.7653,1.7634,18.3042,18.3042,0.0198,0.8236,-83.695,-59.9646,266.9462,8.8161
crop_DUN_FAL_SCU__event_7ad125c43acc450b8639761bbfb2f3ba__t0_5329,3,0.12,0,DUN_FAL_SCU.mp4,7ad125c43acc450b8639761bbfb2f3ba,0,5,1,goal,right,right,156.688,156.34,151.5151,158.5643,170.9448,,,1.7662,114.2645,2.4876,2.2118,16.3138,16.3138,0.6969,0.8226,-95.2745,29.32,266.9462,8.8161
crop_DUN_FAL_SCU__event_7ad125c43acc450b8639761bbfb2f3ba__t0_5329,4,0.16,0,DUN_FAL_SCU.mp4,7ad125c43acc450b8639761bbfb2f3ba,0,5,1,goal,right,right,154.3672,159.0064,141.3255,151.564,166.8026,,172.2521,-73.0598,-650.4464,4.6772,5.3726,12.7315,12.7315,3.4359,0.8235,-143.0666,-164.4024,266.9462,8.8161
crop_DUN_FAL_SCU__event_7ad125c43acc450b8639761bbfb2f3ba__t0_5329,5,0.2,0,DUN_FAL_SCU.mp4,7ad125c43acc450b8639761bbfb2f3ba,0,5,1,goal,right,right,150.8432,163.9105,138.3629,154.6031,159.4995,,165.8144,-50.2695,215.8976,1.7886,1.7797,13.1717,13.1716,2.7137,0.8207,-145.8471,-115.9166,266.9462,8.8161
crop_DUN_FAL_SCU__event_7ad125c43acc450b8639761bbfb2f3ba__t0_5329,6,0.24,0,DUN_FAL_SCU.mp4,7ad125c43acc450b8639761bbfb2f3ba,0,5,1,goal,right,right,150.3456,171.2302,132.0522,163.0605,155.1349,,165.4967,-55.788,309.2051,3.6744,3.5513,10.6452,10.6452,2.2129,0.818,-104.7939,-26.1333,266.9462,8.8161
crop_DUN_FAL_SCU__event_7ad125c43acc450b8639761bbfb2f3ba__t0_5329,7,0.28,0,DUN_FAL_SCU.mp4,7ad125c43acc450b8639761bbfb2f3ba,0,5,1,goal,right,right,146.3802,176.3327,136.2722,161.9477,151.116,,166.3704,-25.5331,998.9929,2.0847,3.4538,7.6732,7.6732,4.8968,0.8104,-4.7533,136.94,266.9462,8.8161
crop_DUN_FAL_SCU__event_7ad125c43acc450b8639761bbfb2f3ba__t0_5329,8,0.32,0,DUN_FAL_SCU.mp4,7ad125c43acc450b8639761bbfb2f3ba,0,5,1,goal,right,right,148.303,170.5351,143.0074,167.3336,154.7546,,110.0279,24.1314,623.0187,0.5135,3.5894,6.3271,6.3271,0.9436,0.7987,99.0538,48.1524,266.9462,8.8161
crop_DUN_FAL_SCU__event_7ad125c43acc450b8639761bbfb2f3ba__t0_5329,9,0.36,0,DUN_FAL_SCU.mp4,7ad125c43acc450b8639761bbfb2f3ba,0,5,1,goal,right,right,148.3107,160.9427,140.1244,166.3164,159.0403,,87.3138,24.3084,340.8742,0.9418,0.5108,5.7724,5.7725,2.0489,0.7912,99.4976,-101.8337,266.9462,8.8161
crop_DUN_FAL_SCU__event_7ad125c43acc450b8639761bbfb2f3ba__t0_5329,10,0.4,0,DUN_FAL_SCU.mp4,7ad125c43acc450b8639761bbfb2f3ba,0,5,1,goal,right,right,150.2477,156.1067,134.8607,168.5717,162.7144,,,51.4013,109.849,1.7503,2.2104,6.7125,6.7125,3.3755,0.7944,75.0967,-41.7946,266.9462,8.8161
crop_DUN_FAL_SCU__event_7ad125c43acc450b8639761bbfb2f3ba__t0_5329,11,0.44,0,DUN_FAL_SCU.mp4,7ad125c43acc450b8639761bbfb2f3ba,0,5,1,goal,right,right,152.4228,157.9331,136.7809,168.9529,165.048,,174.8906,33.0963,-485.4488,0.7144,0.4295,6.7897,6.7897,3.4251,0.8054,77.0803,73.5266,266.9462,8.8161
crop_DUN_FAL_SCU__event_7ad125c43acc450b8639761bbfb2f3ba__t0_5329,12,0.48,0,DUN_FAL_SCU.mp4,7ad125c43acc450b8639761bbfb2f3ba,0,5,1,goal,right,right,152.8954,158.1146,140.7428,168.4988,168.8808,,171.4023,12.5654,-1539.1922,1.1083,2.6829,5.8473,5.8473,4.3091,0.817,96.5343,189.1142,266.9462,8.8161
crop_DUN_FAL_SCU__event_7ad125c43acc450b8639761bbfb2f3ba__t0_5329,13,0.52,0,DUN_FAL_SCU.mp4,7ad125c43acc450b8639761bbfb2f3ba,0,5,1,goal,right,right,153.428,159.9295,151.91,170.2869,172.7708,174.5032,170.4138,-90.0391,-7341.5482,0.8965,1.7471,4.4695,4.4695,6.7131,0.8305,81.1692,205.051,266.9462,8.8161
crop_DUN_FAL_SCU__event_7ad125c43acc450b8639761bbfb2f3ba__t0_5329,14,0.56,0,DUN_FAL_SCU.mp4,7ad125c43acc450b8639761bbfb2f3ba,0,5,1,goal,right,right,145.6922,171.0964,157.1469,170.188,,173.6112,172.0666,-574.7584,-3230.3882,2.6145,5.5063,0.5117,0.5116,13.0521,0.8458,,-80.3585,266.9462,8.8161
crop_DUN_FAL_SCU__event_7ad125c43acc450b8639761bbfb2f3ba__t0_5329,15,0.6,0,DUN_FAL_SCU.mp4,7ad125c43acc450b8639761bbfb2f3ba,0,5,1,goal,right,right,107.4473,177.086,145.4813,176.7479,177.978,171.4456,,-348.4701,7656.0986,5.3102,7.4169,3.9539,-3.9539,17.7505,0.8544,-102.9719,-589.3133,266.9462,8.8161
crop_DUN_FAL_SCU__event_7ad125c43acc450b8639761bbfb2f3ba__t0_5329,16,0.64,0,DUN_FAL_SCU.mp4,7ad125c43acc450b8639761bbfb2f3ba,0,5,1,goal,right,right,117.8146,,110.0019,,167.1366,176.6427,171.4907,37.7295,9120.5072,8.1351,6.6319,6.8164,-6.8164,19.9712,0.8535,-659.0854,-185.3483,266.9462,8.8161
crop_DUN_FAL_SCU__event_7ad125c43acc450b8639761bbfb2f3ba__t0_5329,17,0.68,0,DUN_FAL_SCU.mp4,7ad125c43acc450b8639761bbfb2f3ba,0,5,1,goal,right,right,110.4657,177.8421,130.6534,122.5364,125.2512,,169.7261,381.1705,9490.2885,1.56,3.6384,7.6322,-7.6322,22.3565,0.8433,-364.7743,-276.2555,266.9462,8.8161
crop_DUN_FAL_SCU__event_7ad125c43acc450b8639761bbfb2f3ba__t0_5329,18,0.72,0,DUN_FAL_SCU.mp4,7ad125c43acc450b8639761bbfb2f3ba,0,5,1,goal,right,right,148.3083,,87.9014,148.883,137.9547,176.6957,,796.9525,3333.3802,0.5494,2.006,7.6457,-7.6456,18.7969,0.8394,332.5131,-395.2034,266.9462,8.8161
